time,y,true_probs,oracle,oracle_80,constant_0.5,constant_0,constant_1,laplace,k29_epa,k29_poly3,k29_rbf0.01,mix_50_50_random_oracle,mix_80_20_random_oracle,mix_50_50_oracle_random,mix_80_20_oracle_random
8153,0,0.4283012103368424,0.0,0.2,0.5,0,1,0.4937454010301692,0.5595703125,0.52734375,0.4931640625,0.0,0.5,0.5,0.0
8154,0,0.4465172898702136,0.0,0.2,0.5,0,1,0.4936848559166156,0.54296875,0.5185546875,0.4931640625,0.5,0.5,0.0,0.0
8155,0,0.5357595612428784,0.0,0.2,0.5,0,1,0.4936243256498283,0.5263671875,0.509765625,0.4931640625,0.0,0.5,0.5,0.0
8156,1,0.4760461146466619,1.0,0.8,0.5,0,1,0.493686404315312,0.509765625,0.501953125,0.4931640625,0.5,1.0,1.0,0.5
8157,1,0.6992325857092051,1.0,0.8,0.5,0,1,0.4937484677617063,0.5244140625,0.509765625,0.4931640625,1.0,0.5,0.5,1.0
8158,1,0.5198204775794654,1.0,0.8,0.5,0,1,0.4938105159946072,0.5390625,0.517578125,0.4931640625,0.5,0.5,1.0,1.0
8159,1,0.3536972770388683,1.0,0.8,0.5,0,1,0.4938725490196078,0.5537109375,0.525390625,0.4931640625,1.0,0.5,0.5,1.0
8160,1,0.4494670907456105,1.0,0.8,0.5,0,1,0.4939345668422987,0.5673828125,0.533203125,0.494140625,0.5,0.5,1.0,1.0
8161,0,0.58650518700075,0.0,0.2,0.5,0,1,0.493874050477824,0.5810546875,0.5419921875,0.494140625,0.0,0.0,0.5,0.5
8162,0,0.3693420419616676,0.0,0.2,0.5,0,1,0.4938135489403406,0.5625,0.5322265625,0.494140625,0.5,0.5,0.0,0.0
8163,1,0.4347184516061401,1.0,0.8,0.5,0,1,0.4938755512003919,0.5458984375,0.5234375,0.4931640625,1.0,0.5,0.5,1.0
8164,0,0.670140028554769,0.0,0.2,0.5,0,1,0.4938150642988365,0.5595703125,0.53125,0.494140625,0.5,0.5,0.0,0.0
8165,1,0.5220198401968815,1.0,0.8,0.5,0,1,0.4938770511878521,0.5419921875,0.5224609375,0.4931640625,1.0,0.5,0.5,1.0
8166,1,0.3382396439528451,1.0,0.8,0.5,0,1,0.4939390228970246,0.556640625,0.5302734375,0.494140625,0.5,1.0,1.0,0.5
8167,0,0.4414183695583898,0.0,0.2,0.5,0,1,0.4938785504407443,0.5703125,0.5380859375,0.494140625,0.0,0.5,0.5,0.0
8168,0,0.5346174769981276,0.0,0.2,0.5,0,1,0.4938180927898151,0.552734375,0.529296875,0.494140625,0.5,0.5,0.0,0.0
8169,1,0.6792517598012789,1.0,0.8,0.5,0,1,0.4938800489596083,0.53515625,0.51953125,0.4931640625,1.0,0.5,0.5,1.0
8170,1,0.4134134265958318,1.0,0.8,0.5,0,1,0.4939419899645086,0.5498046875,0.5283203125,0.494140625,0.5,0.5,1.0,1.0
8171,1,0.501942351112169,1.0,0.8,0.5,0,1,0.4940039158100832,0.5634765625,0.5361328125,0.494140625,1.0,1.0,0.5,0.5
8172,1,0.4752721037461228,1.0,0.8,0.5,0,1,0.4940658265018965,0.5771484375,0.5439453125,0.494140625,0.5,0.5,1.0,1.0
8173,1,0.4016984238506894,1.0,0.8,0.5,0,1,0.4941277220455101,0.58984375,0.5517578125,0.494140625,1.0,0.5,0.5,1.0
8174,1,0.375398297413802,1.0,0.8,0.5,0,1,0.4941896024464832,0.6025390625,0.5595703125,0.494140625,0.5,0.5,1.0,1.0
8175,0,0.3598811453260347,0.0,0.2,0.5,0,1,0.4941291585127201,0.615234375,0.568359375,0.494140625,0.0,0.5,0.5,0.0
8176,0,0.2659613614982782,0.0,0.2,0.5,0,1,0.494068729362847,0.595703125,0.5576171875,0.494140625,0.5,0.0,0.0,0.5
8177,0,0.4210749949117667,0.0,0.2,0.5,0,1,0.4940083149914404,0.578125,0.5478515625,0.494140625,0.0,0.5,0.5,0.0
8178,1,0.4812122132000904,1.0,0.8,0.5,0,1,0.4940701797285732,0.5595703125,0.5380859375,0.494140625,0.5,0.5,1.0,1.0
8179,0,0.4975892020258661,0.0,0.2,0.5,0,1,0.4940097799511002,0.5732421875,0.5458984375,0.494140625,0.0,0.5,0.5,0.0
8180,1,0.3762563768947137,1.0,0.8,0.5,0,1,0.4940716293851607,0.5556640625,0.5361328125,0.494140625,0.5,0.5,1.0,1.0
8181,1,0.5444493070130815,1.0,0.8,0.5,0,1,0.4941334637008066,0.5693359375,0.5439453125,0.494140625,1.0,1.0,0.5,0.5
8182,1,0.6446495675521565,1.0,0.8,0.5,0,1,0.4941952829035806,0.5830078125,0.552734375,0.494140625,0.5,0.5,1.0,1.0
8183,0,0.4371926176516581,0.0,0.2,0.5,0,1,0.4941348973607038,0.595703125,0.560546875,0.494140625,0.0,0.5,0.5,0.0
8184,0,0.5066763733863355,0.0,0.2,0.5,0,1,0.4940745265729994,0.5771484375,0.5498046875,0.494140625,0.5,0.5,0.0,0.0
8185,1,0.5685915746053996,1.0,0.8,0.5,0,1,0.4941363303200586,0.5595703125,0.541015625,0.494140625,1.0,0.5,0.5,1.0
8186,1,0.685270696894691,1.0,0.8,0.5,0,1,0.4941981189690973,0.5732421875,0.548828125,0.494140625,0.5,1.0,1.0,0.5
8187,1,0.6581691225355646,1.0,0.8,0.5,0,1,0.4942598925256473,0.5859375,0.556640625,0.494140625,1.0,0.5,0.5,1.0
8188,0,0.5094387842071474,0.0,0.2,0.5,0,1,0.494199535962877,0.5986328125,0.564453125,0.494140625,0.5,0.5,0.0,0.0
8189,1,0.4333204468869638,1.0,0.8,0.5,0,1,0.4942612942612943,0.580078125,0.5546875,0.494140625,1.0,0.5,0.5,1.0
8190,1,0.566604485274914,1.0,0.8,0.5,0,1,0.4943230374801611,0.59375,0.5625,0.494140625,0.5,0.5,1.0,1.0
8191,0,0.5532038766369337,0.0,0.2,0.5,0,1,0.4942626953125,0.60546875,0.5703125,0.4951171875,0.0,0.0,0.5,0.5
8192,0,0.3949192200909852,0.0,0.2,0.5,0,1,0.4942023678750152,0.5869140625,0.5595703125,0.494140625,0.5,0.5,0.0,0.0
8193,1,0.4471081455415061,1.0,0.8,0.5,0,1,0.4942640956797657,0.5693359375,0.5498046875,0.494140625,1.0,0.5,0.5,1.0
8194,1,0.3021006208278453,1.0,0.8,0.5,0,1,0.4943258084197681,0.58203125,0.5576171875,0.494140625,0.5,0.5,1.0,1.0
8195,1,0.4906349399736927,1.0,0.8,0.5,0,1,0.4943875061005368,0.595703125,0.5654296875,0.4951171875,1.0,0.5,0.5,1.0
8196,0,0.4446291842756257,0.0,0.2,0.5,0,1,0.4943271928754422,0.607421875,0.5732421875,0.4951171875,0.5,0.0,0.0,0.5
8197,1,0.5157761954550362,1.0,0.8,0.5,0,1,0.4943888753354477,0.5888671875,0.5625,0.4951171875,1.0,0.5,0.5,1.0
8198,0,0.5371436450254663,0.0,0.2,0.5,0,1,0.4943285766556897,0.6015625,0.5712890625,0.4951171875,0.5,0.5,0.0,0.0
8199,0,0.5453640681998495,0.0,0.2,0.5,0,1,0.4942682926829268,0.5830078125,0.560546875,0.4951171875,0.0,0.5,0.5,0.0
8200,0,0.6136213702684453,0.0,0.2,0.5,0,1,0.494208023411779,0.5654296875,0.55078125,0.494140625,0.5,0.5,0.0,0.0
8201,0,0.5412755785574669,0.0,0.2,0.5,0,1,0.494147768836869,0.5478515625,0.541015625,0.494140625,0.0,0.0,0.5,0.5
8202,1,0.5074606815557289,1.0,0.8,0.5,0,1,0.4942094355723516,0.53125,0.53125,0.494140625,0.5,0.5,1.0,1.0
8203,0,0.6472926601754664,0.0,0.2,0.5,0,1,0.4941491955143832,0.5458984375,0.5390625,0.494140625,0.0,0.5,0.5,0.0
8204,0,0.4947810541374611,0.0,0.2,0.5,0,1,0.4940889701401584,0.5283203125,0.5302734375,0.494140625,0.5,0.5,0.0,0.0
8205,0,0.4666598532148459,0.0,0.2,0.5,0,1,0.494028759444309,0.5126953125,0.521484375,0.494140625,0.0,0.5,0.5,0.0
8206,0,0.477502704485379,0.0,0.2,0.5,0,1,0.4939685634214695,0.4970703125,0.5126953125,0.494140625,0.5,0.0,0.0,0.5
8207,0,0.448207097656237,0.0,0.2,0.5,0,1,0.4939083820662768,0.4814453125,0.50390625,0.494140625,0.0,0.5,0.5,0.0
8208,0,0.3953365195644499,0.0,0.2,0.5,0,1,0.4938482153733707,0.466796875,0.49609375,0.494140625,0.5,0.5,0.0,0.0
8209,0,0.5984865836056392,0.0,0.2,0.5,0,1,0.4937880633373934,0.4521484375,0.48828125,0.494140625,0.0,0.5,0.5,0.0
8210,1,0.4900556236774241,1.0,0.8,0.5,0,1,0.4938497137985629,0.4384765625,0.48046875,0.4931640625,0.5,0.5,1.0,1.0
8211,0,0.6741868878765727,0.0,0.2,0.5,0,1,0.4937895762299074,0.4560546875,0.4892578125,0.494140625,0.0,0.0,0.5,0.5
8212,1,0.6131347207967007,1.0,0.8,0.5,0,1,0.493851211493973,0.44140625,0.4814453125,0.4931640625,0.5,0.5,1.0,1.0
8213,1,0.6563066991400631,1.0,0.8,0.5,0,1,0.4939128317506696,0.458984375,0.4892578125,0.494140625,1.0,0.5,0.5,1.0
8214,0,0.3939792404509056,0.0,0.2,0.5,0,1,0.4938527084601339,0.4755859375,0.4970703125,0.494140625,0.5,0.5,0.0,0.0
8215,1,0.6666930511879097,1.0,0.8,0.5,0,1,0.4939143135345667,0.4609375,0.4892578125,0.494140625,1.0,0.5,0.5,1.0
8216,1,0.3521020039165571,1.0,0.8,0.5,0,1,0.4939759036144578,0.4775390625,0.4970703125,0.494140625,0.5,1.0,1.0,0.5
8217,1,0.3094229509869839,1.0,0.8,0.5,0,1,0.4940374787052811,0.4931640625,0.5048828125,0.494140625,1.0,0.5,0.5,1.0
8218,1,0.5355273162801902,1.0,0.8,0.5,0,1,0.4940990388125076,0.5087890625,0.5126953125,0.494140625,0.5,0.5,1.0,1.0
8219,0,0.4255275601997912,0.0,0.2,0.5,0,1,0.4940389294403893,0.5244140625,0.521484375,0.494140625,0.0,0.5,0.5,0.0
8220,0,0.5130675932006604,0.0,0.2,0.5,0,1,0.4939788346916433,0.5078125,0.5126953125,0.494140625,0.5,0.5,0.0,0.0
8221,1,0.5928736848383496,1.0,0.8,0.5,0,1,0.4940403794697154,0.4921875,0.50390625,0.494140625,1.0,1.0,0.5,0.5
8222,1,0.4890745950796553,1.0,0.8,0.5,0,1,0.494101909278852,0.5078125,0.51171875,0.494140625,0.5,0.5,1.0,1.0
8223,1,0.5357930720170421,1.0,0.8,0.5,0,1,0.4941634241245136,0.5234375,0.5205078125,0.494140625,1.0,0.5,0.5,1.0
8224,0,0.5062054461503882,0.0,0.2,0.5,0,1,0.4941033434650456,0.5380859375,0.5283203125,0.494140625,0.5,0.5,0.0,0.0
8225,1,0.5934129441236509,1.0,0.8,0.5,0,1,0.4941648431801604,0.521484375,0.51953125,0.494140625,1.0,0.5,0.5,1.0
8226,1,0.3678258753638278,1.0,0.8,0.5,0,1,0.4942263279445728,0.5361328125,0.52734375,0.494140625,0.5,1.0,1.0,0.5
8227,0,0.4811215305669344,0.0,0.2,0.5,0,1,0.4941662615459407,0.5498046875,0.53515625,0.494140625,0.0,0.5,0.5,0.0
8228,0,0.5545002574912445,0.0,0.2,0.5,0,1,0.4941062097460201,0.533203125,0.5263671875,0.494140625,0.5,0.5,0.0,0.0
8229,0,0.6194613335009314,0.0,0.2,0.5,0,1,0.4940461725394897,0.5166015625,0.517578125,0.494140625,0.0,0.5,0.5,0.0
8230,1,0.5115547976712627,1.0,0.8,0.5,0,1,0.4941076418418175,0.5009765625,0.5087890625,0.494140625,0.5,0.5,1.0,1.0
8231,1,0.4984331847407201,1.0,0.8,0.5,0,1,0.4941690962099125,0.5166015625,0.5166015625,0.494140625,1.0,1.0,0.5,0.5
8232,0,0.5081818694515644,0.0,0.2,0.5,0,1,0.4941090732418317,0.53125,0.5244140625,0.494140625,0.5,0.5,0.0,0.0
8233,0,0.5312817422861361,0.0,0.2,0.5,0,1,0.4940490648530483,0.5146484375,0.515625,0.494140625,0.0,0.5,0.5,0.0
8234,1,0.4482420303576935,1.0,0.8,0.5,0,1,0.4941105039465695,0.4990234375,0.5078125,0.494140625,0.5,0.5,1.0,1.0
8235,0,0.4050669097777917,0.0,0.2,0.5,0,1,0.4940505099562894,0.5146484375,0.515625,0.494140625,0.0,0.5,0.5,0.0
8236,1,0.4499080686687702,1.0,0.8,0.5,0,1,0.4941119339565376,0.4990234375,0.5068359375,0.494140625,0.5,1.0,1.0,0.5
8237,1,0.5358194791150444,1.0,0.8,0.5,0,1,0.4941733430444283,0.513671875,0.5146484375,0.494140625,1.0,0.5,0.5,1.0
8238,0,0.430833522541991,0.0,0.2,0.5,0,1,0.4941133632722417,0.529296875,0.5234375,0.494140625,0.5,0.5,0.0,0.0
8239,0,0.5708607579116436,0.0,0.2,0.5,0,1,0.4940533980582524,0.5126953125,0.5146484375,0.494140625,0.0,0.5,0.5,0.0
8240,0,0.6211662272916453,0.0,0.2,0.5,0,1,0.4939934473971605,0.4970703125,0.505859375,0.494140625,0.5,0.5,0.0,0.0
8241,0,0.4416029116206742,0.0,0.2,0.5,0,1,0.493933511283669,0.4814453125,0.498046875,0.494140625,0.0,0.0,0.5,0.5
8242,0,0.4897673131754411,0.0,0.2,0.5,0,1,0.4938735897124833,0.466796875,0.490234375,0.494140625,0.5,0.5,0.0,0.0
8243,0,0.4596838695385729,0.0,0.2,0.5,0,1,0.4938136826783115,0.453125,0.482421875,0.494140625,0.0,0.5,0.5,0.0
8244,1,0.4922430254879069,1.0,0.8,0.5,0,1,0.4938750758035173,0.4384765625,0.4755859375,0.4931640625,0.5,0.5,1.0,1.0
8245,0,0.4888374077268063,0.0,0.2,0.5,0,1,0.493815183119088,0.4560546875,0.4833984375,0.494140625,0.0,0.5,0.5,0.0
8246,1,0.5557122750999403,1.0,0.8,0.5,0,1,0.4938765611737601,0.4423828125,0.4755859375,0.4931640625,0.5,1.0,1.0,0.5
8247,0,0.5653622008074988,0.0,0.2,0.5,0,1,0.4938166828322017,0.458984375,0.4833984375,0.494140625,0.0,0.5,0.5,0.0
8248,0,0.5117515387832272,0.0,0.2,0.5,0,1,0.4937568190083646,0.4453125,0.4765625,0.4931640625,0.5,0.5,0.0,0.0
8249,0,0.3773404518225115,0.0,0.2,0.5,0,1,0.4936969696969697,0.431640625,0.46875,0.4931640625,0.0,0.5,0.5,0.0
8250,1,0.5284588592043529,1.0,0.8,0.5,0,1,0.4937583323233547,0.41796875,0.4619140625,0.4931640625,0.5,0.5,1.0,1.0
8251,0,0.4665805817834936,0.0,0.2,0.5,0,1,0.4936984973339796,0.4365234375,0.4697265625,0.4931640625,0.0,0.0,0.5,0.5
8252,0,0.4096527121605596,0.0,0.2,0.5,0,1,0.4936386768447837,0.4228515625,0.462890625,0.4931640625,0.5,0.5,0.0,0.0
8253,1,0.5381606750060008,1.0,0.8,0.5,0,1,0.493700024230676,0.41015625,0.4560546875,0.4931640625,1.0,0.5,0.5,1.0
8254,1,0.4947920417671015,1.0,0.8,0.5,0,1,0.4937613567534827,0.427734375,0.4638671875,0.4931640625,0.5,0.5,1.0,1.0
8255,0,0.6359029652248641,0.0,0.2,0.5,0,1,0.4937015503875969,0.4453125,0.4716796875,0.4931640625,0.0,0.5,0.5,0.0
8256,1,0.5240197768304822,1.0,0.8,0.5,0,1,0.4937628678696863,0.431640625,0.46484375,0.4931640625,0.5,1.0,1.0,0.5
8257,1,0.4489659628239207,1.0,0.8,0.5,0,1,0.493824170501332,0.44921875,0.47265625,0.4931640625,1.0,0.5,0.5,1.0
8258,1,0.6403988837982901,1.0,0.8,0.5,0,1,0.4938854582879283,0.4658203125,0.48046875,0.4931640625,0.5,0.5,1.0,1.0
8259,0,0.600990110363357,0.0,0.2,0.5,0,1,0.4938256658595641,0.482421875,0.4892578125,0.494140625,0.0,0.5,0.5,0.0
8260,0,0.4531795280745124,0.0,0.2,0.5,0,1,0.4937658879070331,0.4677734375,0.4814453125,0.4931640625,0.5,0.5,0.0,0.0
8261,0,0.4809685105494418,0.0,0.2,0.5,0,1,0.4937061244250786,0.453125,0.4736328125,0.4931640625,0.0,0.0,0.5,0.5
8262,0,0.5227571120182859,0.0,0.2,0.5,0,1,0.4936463754084473,0.439453125,0.466796875,0.4931640625,0.5,0.5,0.0,0.0
8263,1,0.5329670795512618,1.0,0.8,0.5,0,1,0.4937076476282672,0.42578125,0.4599609375,0.4931640625,1.0,0.5,0.5,1.0
8264,0,0.63139348030104,0.0,0.2,0.5,0,1,0.4936479128856624,0.443359375,0.4677734375,0.4931640625,0.5,0.5,0.0,0.0
8265,1,0.535452469579335,1.0,0.8,0.5,0,1,0.4937091700943624,0.4296875,0.4609375,0.4931640625,1.0,0.5,0.5,1.0
8266,0,0.6675681786073446,0.0,0.2,0.5,0,1,0.4936494496189669,0.447265625,0.46875,0.4931640625,0.5,0.0,0.0,0.5
8267,1,0.4540104477778178,1.0,0.8,0.5,0,1,0.4937106918238994,0.43359375,0.4619140625,0.4931640625,1.0,0.5,0.5,1.0
8268,1,0.5096869586849497,1.0,0.8,0.5,0,1,0.4937719192163502,0.451171875,0.4697265625,0.4931640625,0.5,0.5,1.0,1.0
8269,0,0.5901208309896634,0.0,0.2,0.5,0,1,0.4937122128174123,0.4677734375,0.4775390625,0.4931640625,0.0,0.5,0.5,0.0
8270,1,0.4387067062265844,1.0,0.8,0.5,0,1,0.4937734252206505,0.453125,0.470703125,0.4931640625,0.5,0.5,1.0,1.0
8271,0,0.5560758735123051,0.0,0.2,0.5,0,1,0.4937137330754352,0.470703125,0.478515625,0.4931640625,0.0,0.0,0.5,0.5
8272,1,0.6757056472760866,1.0,0.8,0.5,0,1,0.4937749304967968,0.4560546875,0.4716796875,0.4931640625,0.5,0.5,1.0,1.0
8273,0,0.5684979646649061,0.0,0.2,0.5,0,1,0.4937152525985013,0.47265625,0.4794921875,0.4931640625,0.0,0.5,0.5,0.0
8274,1,0.481312177684248,1.0,0.8,0.5,0,1,0.4937764350453172,0.4580078125,0.4716796875,0.4931640625,0.5,0.5,1.0,1.0
8275,0,0.4589702642379594,0.0,0.2,0.5,0,1,0.4937167713871435,0.474609375,0.4794921875,0.4931640625,0.0,0.5,0.5,0.0
8276,1,0.3555626044691066,1.0,0.8,0.5,0,1,0.4937779388667391,0.4599609375,0.47265625,0.4931640625,0.5,1.0,1.0,0.5
8277,0,0.4947741502747237,0.0,0.2,0.5,0,1,0.4937182894418941,0.4765625,0.48046875,0.4931640625,0.0,0.5,0.5,0.0
8278,0,0.7245019818973937,0.0,0.2,0.5,0,1,0.4936586544268631,0.4619140625,0.4736328125,0.4931640625,0.5,0.5,0.0,0.0
8279,1,0.5179861638376393,1.0,0.8,0.5,0,1,0.493719806763285,0.4482421875,0.4658203125,0.4931640625,1.0,0.5,0.5,1.0
8280,0,0.575486252692855,0.0,0.2,0.5,0,1,0.4936601859678782,0.46484375,0.4736328125,0.4931640625,0.5,0.5,0.0,0.0
8281,1,0.618560461980585,1.0,0.8,0.5,0,1,0.4937213233518474,0.4501953125,0.466796875,0.4931640625,1.0,1.0,0.5,0.5
8282,1,0.5284336858383649,1.0,0.8,0.5,0,1,0.493782445973681,0.4677734375,0.474609375,0.4931640625,0.5,0.5,1.0,1.0
8283,0,0.4589259349983113,0.0,0.2,0.5,0,1,0.493722839208112,0.4833984375,0.482421875,0.4931640625,0.0,0.5,0.5,0.0
8284,0,0.5436434513016576,0.0,0.2,0.5,0,1,0.4936632468316234,0.46875,0.4755859375,0.4931640625,0.5,0.5,0.0,0.0
8285,0,0.6259089794802303,0.0,0.2,0.5,0,1,0.4936036688390055,0.4541015625,0.46875,0.4931640625,0.0,0.5,0.5,0.0
8286,1,0.4693574661977888,1.0,0.8,0.5,0,1,0.4936647761554241,0.4404296875,0.4609375,0.4931640625,0.5,1.0,1.0,0.5
8287,0,0.5704786211311862,0.0,0.2,0.5,0,1,0.4936052123552124,0.4580078125,0.4697265625,0.4931640625,0.0,0.5,0.5,0.0
8288,0,0.5480585052836636,0.0,0.2,0.5,0,1,0.4935456629267704,0.443359375,0.4619140625,0.4931640625,0.5,0.5,0.0,0.0
8289,1,0.4827431876943048,1.0,0.8,0.5,0,1,0.4936067551266586,0.4306640625,0.4560546875,0.4931640625,1.0,0.5,0.5,1.0
8290,1,0.3943611961804164,1.0,0.8,0.5,0,1,0.4936678325895549,0.447265625,0.4638671875,0.4931640625,0.5,0.5,1.0,1.0
8291,1,0.6020839820709691,1.0,0.8,0.5,0,1,0.4937288953207911,0.46484375,0.4716796875,0.4931640625,1.0,1.0,0.5,0.5
8292,0,0.5926775297577567,0.0,0.2,0.5,0,1,0.4936693597009526,0.48046875,0.4794921875,0.4931640625,0.5,0.5,0.0,0.0
8293,1,0.5189175552795113,1.0,0.8,0.5,0,1,0.493730407523511,0.4658203125,0.4716796875,0.4931640625,1.0,0.5,0.5,1.0
8294,0,0.4617797937288005,0.0,0.2,0.5,0,1,0.4936708860759494,0.482421875,0.48046875,0.4931640625,0.5,0.5,0.0,0.0
8295,0,0.3518254037212974,0.0,0.2,0.5,0,1,0.4936113789778206,0.4677734375,0.47265625,0.4931640625,0.0,0.5,0.5,0.0
8296,1,0.6237953015689366,1.0,0.8,0.5,0,1,0.4936724117150777,0.453125,0.4658203125,0.4931640625,0.5,1.0,1.0,0.5
8297,1,0.3423752266597452,1.0,0.8,0.5,0,1,0.4937334297421065,0.4697265625,0.4736328125,0.4931640625,1.0,0.5,0.5,1.0
8298,0,0.4117893812034331,0.0,0.2,0.5,0,1,0.4936739366188697,0.486328125,0.4814453125,0.4931640625,0.5,0.5,0.0,0.0
8299,1,0.6723271613439925,1.0,0.8,0.5,0,1,0.4937349397590361,0.4716796875,0.474609375,0.4931640625,1.0,0.5,0.5,1.0
8300,0,0.4434518699663619,0.0,0.2,0.5,0,1,0.4936754607878569,0.4873046875,0.482421875,0.4931640625,0.5,0.5,0.0,0.0
8301,1,0.4933973501227239,1.0,0.8,0.5,0,1,0.493736449048422,0.47265625,0.474609375,0.4931640625,1.0,1.0,0.5,0.5
8302,1,0.3831814909081724,1.0,0.8,0.5,0,1,0.4937974226183307,0.4892578125,0.482421875,0.4931640625,0.5,0.5,1.0,1.0
8303,0,0.4337154169375914,0.0,0.2,0.5,0,1,0.49373795761079,0.5048828125,0.490234375,0.4931640625,0.0,0.5,0.5,0.0
8304,1,0.5772248582982654,1.0,0.8,0.5,0,1,0.4937989163154726,0.4892578125,0.4833984375,0.4931640625,0.5,0.5,1.0,1.0
8305,1,0.5260722842757342,1.0,0.8,0.5,0,1,0.4938598603419215,0.5048828125,0.4912109375,0.4931640625,1.0,0.5,0.5,1.0
8306,0,0.7202297975430989,0.0,0.2,0.5,0,1,0.493800409293367,0.51953125,0.4990234375,0.494140625,0.5,0.0,0.0,0.5
8307,1,0.4231183462559355,1.0,0.8,0.5,0,1,0.4938613384689456,0.50390625,0.4912109375,0.4931640625,1.0,0.5,0.5,1.0
8308,1,0.5003373523788717,1.0,0.8,0.5,0,1,0.4939222529786978,0.5185546875,0.4990234375,0.494140625,0.5,0.5,1.0,1.0
8309,1,0.4882673832904223,1.0,0.8,0.5,0,1,0.4939831528279181,0.5341796875,0.5068359375,0.494140625,1.0,0.5,0.5,1.0
8310,0,0.4086315028720578,0.0,0.2,0.5,0,1,0.4939237155576946,0.5478515625,0.5146484375,0.494140625,0.5,0.5,0.0,0.0
8311,1,0.5326753057777246,1.0,0.8,0.5,0,1,0.4939846005774783,0.53125,0.5068359375,0.494140625,1.0,1.0,0.5,0.5
8312,1,0.4855895779407262,1.0,0.8,0.5,0,1,0.4940454709491158,0.5458984375,0.5146484375,0.494140625,0.5,0.5,1.0,1.0
8313,0,0.3777583658664268,0.0,0.2,0.5,0,1,0.4939860476305027,0.5595703125,0.5224609375,0.494140625,0.0,0.5,0.5,0.0
8314,0,0.5883484355275405,0.0,0.2,0.5,0,1,0.4939266386049308,0.5419921875,0.513671875,0.494140625,0.5,0.5,0.0,0.0
8315,1,0.4341156112716944,1.0,0.8,0.5,0,1,0.493987493987494,0.525390625,0.505859375,0.494140625,1.0,0.5,0.5,1.0
8316,1,0.4775195485078611,1.0,0.8,0.5,0,1,0.4940483347360827,0.5400390625,0.513671875,0.494140625,0.5,1.0,1.0,0.5
8317,0,0.4186413623920845,0.0,0.2,0.5,0,1,0.4939889396489541,0.5546875,0.521484375,0.494140625,0.0,0.5,0.5,0.0
8318,0,0.3876278924911321,0.0,0.2,0.5,0,1,0.4939295588412069,0.537109375,0.5126953125,0.494140625,0.5,0.5,0.0,0.0
8319,0,0.393446621166628,0.0,0.2,0.5,0,1,0.4938701923076923,0.5205078125,0.50390625,0.494140625,0.0,0.5,0.5,0.0
8320,0,0.5461910161558894,0.0,0.2,0.5,0,1,0.493810840043264,0.5048828125,0.49609375,0.494140625,0.5,0.5,0.0,0.0
8321,1,0.4249606788917495,1.0,0.8,0.5,0,1,0.4938716654650324,0.4892578125,0.48828125,0.4931640625,1.0,1.0,0.5,0.5
8322,0,0.5347736945575852,0.0,0.2,0.5,0,1,0.4938123272858344,0.5048828125,0.49609375,0.494140625,0.5,0.5,0.0,0.0
8323,0,0.5265571006838203,0.0,0.2,0.5,0,1,0.4937530033637674,0.490234375,0.4892578125,0.4931640625,0.0,0.5,0.5,0.0
8324,1,0.582783389622775,1.0,0.8,0.5,0,1,0.4938138138138138,0.474609375,0.4814453125,0.4931640625,0.5,0.5,1.0,1.0
8325,0,0.3713018738063998,0.0,0.2,0.5,0,1,0.4937545039634878,0.4912109375,0.4892578125,0.4931640625,0.0,0.5,0.5,0.0
8326,0,0.5318825661464593,0.0,0.2,0.5,0,1,0.4936952083583523,0.4755859375,0.4814453125,0.4931640625,0.5,0.0,0.0,0.5
8327,1,0.4143741827849235,1.0,0.8,0.5,0,1,0.4937560038424591,0.4619140625,0.474609375,0.4931640625,1.0,0.5,0.5,1.0
8328,1,0.5781394780719271,1.0,0.8,0.5,0,1,0.4938167847280585,0.4775390625,0.482421875,0.4931640625,0.5,0.5,1.0,1.0
8329,0,0.5615455714835005,0.0,0.2,0.5,0,1,0.4937575030012004,0.494140625,0.490234375,0.4931640625,0.0,0.5,0.5,0.0
8330,0,0.5657570845091768,0.0,0.2,0.5,0,1,0.4936982355059416,0.478515625,0.482421875,0.4931640625,0.5,0.5,0.0,0.0
8331,0,0.517970376219156,0.0,0.2,0.5,0,1,0.4936389822371579,0.4638671875,0.4755859375,0.4931640625,0.0,0.0,0.5,0.5
8332,0,0.2721620639195526,0.0,0.2,0.5,0,1,0.4935797431897276,0.4501953125,0.4677734375,0.4931640625,0.5,0.5,0.0,0.0
8333,1,0.3600513716055985,1.0,0.8,0.5,0,1,0.4936405087592992,0.4365234375,0.4609375,0.4931640625,1.0,0.5,0.5,1.0
8334,1,0.5763721632965644,1.0,0.8,0.5,0,1,0.4937012597480504,0.453125,0.46875,0.4931640625,0.5,0.5,1.0,1.0
8335,1,0.4397761946858443,1.0,0.8,0.5,0,1,0.4937619961612284,0.4697265625,0.4775390625,0.4931640625,1.0,0.5,0.5,1.0
8336,1,0.6057346006475551,1.0,0.8,0.5,0,1,0.4938227180040782,0.486328125,0.4853515625,0.4931640625,0.5,1.0,1.0,0.5
8337,1,0.3758287282723734,1.0,0.8,0.5,0,1,0.4938834252818421,0.501953125,0.4931640625,0.4931640625,1.0,0.5,0.5,1.0
8338,1,0.5844433845158379,1.0,0.8,0.5,0,1,0.4939441179997602,0.517578125,0.5009765625,0.494140625,0.5,0.5,1.0,1.0
