time,y,true_probs,laplace,k29_poly3,k29_rbf0.01,constant_0.5,constant_0,constant_1,random,mix_01_noiseless,mix_01,mix_10_noiseless,mix_10,k29
7404,1,0.7328680062811332,0.555848190167477,0.73828125,0.79296875,0.5,0.0,1.0,0.0242795381371881,0.8,1.0,0.2,0.4846184938956569,0.79296875
7405,0,0.7028094034300248,0.5559081701553005,0.7177734375,0.79296875,0.5,0.0,1.0,0.84286263811025,0.8,0.7254224183025848,0.2,0.22644758835903991,0.79296875
7406,0,0.7057872536758766,0.5558331082905752,0.7255859375,0.79296875,0.5,0.0,1.0,0.1953284263134814,0.8,1.0,0.2,0.10461218986467806,0.79296875
7407,1,0.833023980291814,0.5557580666936681,0.7060546875,0.79296875,0.5,0.0,1.0,0.3475934773373748,0.8,0.14079700562680642,0.2,0.22763768316511096,0.79296875
7408,1,0.8817987384385073,0.5558180345572354,0.6875,0.7919921875,0.5,0.0,1.0,0.7954860403818591,0.8,0.6590071164884996,0.2,1.0,0.7919921875
7409,1,0.7833407003542769,0.5558779862329599,0.6953125,0.7919921875,0.5,0.0,1.0,0.8445368102720661,0.8,0.35786593964827745,0.2,0.4637740096502848,0.7919921875
7410,1,0.9229789455277152,0.5559379217273954,0.703125,0.7919921875,0.5,0.0,1.0,0.3687291924766724,0.8,1.0,0.2,0.0,0.7919921875
7411,1,0.5482106957540507,0.5559978410470922,0.7109375,0.79296875,0.5,0.0,1.0,0.3252896467183563,0.8,0.4693975674761336,0.2,0.2576281846447904,0.79296875
7412,1,0.8955576390729747,0.5560577441985969,0.71875,0.79296875,0.5,0.0,1.0,0.4455142176381546,0.8,1.0,0.2,0.9026459995753482,0.79296875
7413,1,0.9864967882820994,0.5561176311884527,0.7255859375,0.79296875,0.5,0.0,1.0,0.4353863926221885,0.8,0.7422586944424105,0.2,0.021807814434439438,0.79296875
7414,1,0.8648324377002746,0.5561775020231994,0.7333984375,0.79296875,0.5,0.0,1.0,0.2670108015167652,0.8,0.0954024321499718,0.2,1.0,0.79296875
7415,1,0.725132544169951,0.5562373567093729,0.7412109375,0.79296875,0.5,0.0,1.0,0.0371539390635388,0.8,0.0,0.2,1.0,0.79296875
7416,1,0.7543508748366414,0.556297195253506,0.748046875,0.79296875,0.5,0.0,1.0,0.503218153874995,0.8,0.7587048730036104,0.2,1.0,0.79296875
7417,0,0.6682331570127928,0.5563570176621275,0.755859375,0.79296875,0.5,0.0,1.0,0.4234715615288087,0.8,0.7211041628978491,0.2,0.6598562068535587,0.79296875
7418,0,0.7040005330778832,0.556282016716096,0.7626953125,0.79296875,0.5,0.0,1.0,0.2735467497615919,0.8,0.6644489255802992,0.2,0.0,0.79296875
7419,1,0.6189473918500694,0.5562070359886777,0.740234375,0.79296875,0.5,0.0,1.0,0.7023124006955884,0.8,0.8417466417391257,0.2,0.36701165460801255,0.79296875
7420,1,0.8235161939869156,0.556266846361186,0.7197265625,0.7919921875,0.5,0.0,1.0,0.912562776342847,0.8,0.7505261084749298,0.2,0.11012575677241339,0.7919921875
7421,0,0.7555150572579208,0.5563266406144725,0.7265625,0.79296875,0.5,0.0,1.0,0.2004759057528227,0.8,1.0,0.2,0.0,0.79296875
7422,1,0.8382940159695507,0.5562516841821611,0.734375,0.79296875,0.5,0.0,1.0,0.3648089504391264,0.8,0.668749250153329,0.2,0.0,0.79296875
7423,1,0.8609933831411692,0.5563114643675064,0.7138671875,0.7919921875,0.5,0.0,1.0,0.0978736446252105,0.8,1.0,0.2,0.6899192767723917,0.7919921875
7424,1,0.8213469771246832,0.5563712284482759,0.7216796875,0.7919921875,0.5,0.0,1.0,0.0555395325630233,0.8,1.0,0.2,0.4538793427610099,0.7919921875
7425,1,0.7108609999479716,0.5564309764309764,0.7294921875,0.79296875,0.5,0.0,1.0,0.1177172064331901,0.8,0.441157503366115,0.2,0.15721761258516315,0.79296875
7426,1,0.7055169537388811,0.5564907083221114,0.7373046875,0.79296875,0.5,0.0,1.0,0.5909881130490614,0.8,0.0,0.2,0.38868299502302434,0.79296875
7427,1,0.8160740879175514,0.556550424128181,0.744140625,0.79296875,0.5,0.0,1.0,0.8010908101590649,0.8,0.5138348891208195,0.2,0.0,0.79296875
7428,1,0.6956326281312962,0.5566101238556812,0.751953125,0.79296875,0.5,0.0,1.0,0.4830744133833292,0.8,0.8775257075016134,0.2,0.19843711844647408,0.79296875
7429,1,0.8431438196246358,0.5566698075111052,0.7587890625,0.79296875,0.5,0.0,1.0,0.097006398620693,0.8,0.5899831009650129,0.2,0.5526809404325819,0.79296875
7430,1,0.8609710372961759,0.5567294751009422,0.7666015625,0.79296875,0.5,0.0,1.0,0.5135832309071126,0.8,0.6891787549883787,0.2,0.5776039233234775,0.79296875
7431,1,0.7940317146482058,0.5567891266316781,0.7734375,0.79296875,0.5,0.0,1.0,0.4591820228531064,0.8,0.504461874745878,0.2,0.687361685152238,0.79296875
7432,1,0.8117188467257056,0.5568487621097955,0.7802734375,0.79296875,0.5,0.0,1.0,0.7551007391267011,0.8,0.5421805330163877,0.2,0.4506166922791431,0.79296875
7433,1,0.7750103738202662,0.5569083815417731,0.787109375,0.79296875,0.5,0.0,1.0,0.3184356755001902,0.8,1.0,0.2,0.20161455320561775,0.79296875
7434,1,0.8610970347896647,0.5569679849340866,0.7939453125,0.7939453125,0.5,0.0,1.0,0.1189606779198012,0.8,1.0,0.2,0.0,0.7939453125
7435,0,0.7554140139367456,0.5570275722932078,0.80078125,0.7939453125,0.5,0.0,1.0,0.1043984705658152,0.8,0.8252414323542245,0.2,0.46312715751022443,0.7939453125
7436,0,0.786939348201282,0.5569526627218935,0.8076171875,0.7939453125,0.5,0.0,1.0,0.8697012027885705,0.8,0.0,0.2,0.02136384406633271,0.7939453125
7437,1,1.0,0.5568777732956838,0.78125,0.79296875,0.5,0.0,1.0,0.2055602917955483,0.8,0.43762793890197055,0.2,0.0,0.79296875
7438,1,0.7047275479956819,0.5569373487496639,0.7568359375,0.79296875,0.5,0.0,1.0,0.0477216912070446,0.8,0.0,0.2,0.44879577483868105,0.79296875
7439,1,0.7744993727083441,0.5569969081865842,0.763671875,0.79296875,0.5,0.0,1.0,0.6994279334289465,0.8,0.9342897031374492,0.2,1.0,0.79296875
7440,1,0.8588998195964491,0.5570564516129032,0.7705078125,0.79296875,0.5,0.0,1.0,0.8520545226927232,0.8,0.0,0.2,1.0,0.79296875
7441,1,0.7519314899974497,0.5571159790350759,0.7783203125,0.79296875,0.5,0.0,1.0,0.0850560718752588,0.8,0.0,0.2,1.0,0.79296875
7442,1,0.8274867777582956,0.5571754904595538,0.78515625,0.79296875,0.5,0.0,1.0,0.5096551700338353,0.8,0.6669803758713915,0.2,0.6995391858026814,0.79296875
7443,0,0.8166464555641594,0.5572349858927852,0.7919921875,0.7939453125,0.5,0.0,1.0,0.9110793258885712,0.8,1.0,0.2,1.0,0.7939453125
7444,1,0.842892392176185,0.5571601289629231,0.798828125,0.7939453125,0.5,0.0,1.0,0.384284200449738,0.8,1.0,0.2,0.0,0.7939453125
7445,1,0.8662150066948108,0.5572196104768301,0.7724609375,0.79296875,0.5,0.0,1.0,0.8466955416043309,0.8,0.7893656412416319,0.2,1.0,0.79296875
7446,1,0.9957350537810994,0.5572790760139672,0.779296875,0.79296875,0.5,0.0,1.0,0.2518651884722159,0.8,1.0,0.2,0.0,0.79296875
7447,1,0.883339892484776,0.5573385255807708,0.7861328125,0.79296875,0.5,0.0,1.0,0.13709110853456,0.8,1.0,0.2,1.0,0.79296875
7448,1,0.8778024919021927,0.5573979591836735,0.7939453125,0.7939453125,0.5,0.0,1.0,0.958604926186708,0.8,1.0,0.2,0.0,0.7939453125
7449,1,0.9043579036057396,0.5574573768291046,0.7998046875,0.7939453125,0.5,0.0,1.0,0.610049221314991,0.8,1.0,0.2,0.0,0.7939453125
7450,1,0.8261639436719509,0.5575167785234899,0.806640625,0.7939453125,0.5,0.0,1.0,0.7721413924283195,0.8,1.0,0.2,1.0,0.7939453125
7451,1,0.9833770550886888,0.557576164273252,0.8134765625,0.7939453125,0.5,0.0,1.0,0.7862657509115728,0.8,1.0,0.2,0.09408497961428543,0.7939453125
7452,0,0.7357971020331925,0.5576355340848095,0.8203125,0.7939453125,0.5,0.0,1.0,0.6755579459013924,0.8,1.0,0.2,0.32480816356029796,0.7939453125
7453,1,0.7870463554507477,0.5575607138065208,0.826171875,0.7939453125,0.5,0.0,1.0,0.9283859839914856,0.8,0.0,0.2,1.0,0.7939453125
7454,0,0.8674305041362396,0.557620069761202,0.796875,0.7939453125,0.5,0.0,1.0,0.1242634686836235,0.8,0.4958399478309798,0.2,1.0,0.7939453125
7455,0,0.8025944420468042,0.5575452716297786,0.8037109375,0.7939453125,0.5,0.0,1.0,0.3827269842531777,0.8,1.0,0.2,0.0,0.7939453125
7456,1,0.7420991105712718,0.5574704935622318,0.77734375,0.79296875,0.5,0.0,1.0,0.5818574865396409,0.8,1.0,0.2,0.10751531937272561,0.79296875
7457,1,0.752408760324149,0.5575298377363551,0.75390625,0.79296875,0.5,0.0,1.0,0.5908527421529092,0.8,1.0,0.2,1.0,0.79296875
7458,1,0.7934910965651437,0.5575891659962456,0.7607421875,0.79296875,0.5,0.0,1.0,0.0574493804800622,0.8,0.10024346940522844,0.2,0.6686145716254857,0.79296875
7459,0,0.6859734133202129,0.5576484783483041,0.767578125,0.79296875,0.5,0.0,1.0,0.4836687919177121,0.8,1.0,0.2,1.0,0.79296875
7460,1,0.7315186123417907,0.557573726541555,0.775390625,0.79296875,0.5,0.0,1.0,0.1720713018940834,0.8,0.46937538146026564,0.2,0.0,0.79296875
7461,1,0.7684587281873734,0.5576330250636644,0.7509765625,0.79296875,0.5,0.0,1.0,0.3872073439702814,0.8,0.0,0.2,0.0,0.79296875
7462,1,0.7249912330445469,0.5576923076923077,0.7587890625,0.79296875,0.5,0.0,1.0,0.1092769458274213,0.8,1.0,0.2,1.0,0.79296875
7463,1,0.883464808440145,0.5577515744338738,0.765625,0.79296875,0.5,0.0,1.0,0.7544999859914195,0.8,1.0,0.2,0.0,0.79296875
7464,0,0.7415332766427345,0.5578108252947481,0.7734375,0.79296875,0.5,0.0,1.0,0.0280338380846969,0.8,1.0,0.2,1.0,0.79296875
7465,1,0.8631882152150544,0.5577361018084394,0.7802734375,0.79296875,0.5,0.0,1.0,0.7734273846829023,0.8,1.0,0.2,0.5246050866925451,0.79296875
7466,0,0.6458279168431803,0.5577953388695419,0.755859375,0.79296875,0.5,0.0,1.0,0.6008271982622476,0.8,1.0,0.2,0.0,0.79296875
7467,0,0.8097519853697098,0.5577206374715414,0.7626953125,0.79296875,0.5,0.0,1.0,0.1254913678733886,0.8,0.0,0.2,0.3145406249161231,0.79296875
7468,1,0.9605170579253216,0.5576459560792716,0.740234375,0.7919921875,0.5,0.0,1.0,0.6192924634899407,0.8,0.8796512114009856,0.2,0.0,0.7919921875
7469,1,0.7350539999328614,0.5577051814165216,0.7197265625,0.7919921875,0.5,0.0,1.0,0.8119344415079718,0.8,1.0,0.2,0.0,0.7919921875
7470,1,0.9694742062649476,0.557764390896921,0.7275390625,0.7919921875,0.5,0.0,1.0,0.4135611784426539,0.8,0.13935171816029623,0.2,0.12270610127200245,0.7919921875
7471,1,0.9707702472583454,0.5578235845268371,0.734375,0.7919921875,0.5,0.0,1.0,0.8164006422506184,0.8,0.17019914106009448,0.2,0.0,0.7919921875
7472,1,0.8397141619859603,0.5578827623126338,0.7421875,0.7919921875,0.5,0.0,1.0,0.3973041386481263,0.8,0.9997982125400664,0.2,0.0,0.7919921875
7473,1,0.7835100201820603,0.5579419242606718,0.75,0.7919921875,0.5,0.0,1.0,0.4788282226764637,0.8,0.0,0.2,1.0,0.7919921875
7474,1,0.8732797572852441,0.558001070377308,0.7568359375,0.79296875,0.5,0.0,1.0,0.0862365094497212,0.8,0.6612126382421022,0.2,0.23006951003116677,0.79296875
7475,1,0.5864594764395865,0.5580602006688963,0.763671875,0.79296875,0.5,0.0,1.0,0.4761347210871559,0.8,0.0,0.2,1.0,0.79296875
7476,0,0.8182798166293043,0.558119315141787,0.771484375,0.79296875,0.5,0.0,1.0,0.4345894580043435,0.8,1.0,0.2,0.07693825794321692,0.79296875
7477,1,0.9006330967419812,0.5580446703223217,0.7783203125,0.79296875,0.5,0.0,1.0,0.0715394730743914,0.8,0.727073561614243,0.2,0.8053408264009287,0.79296875
7478,0,0.8366265777655986,0.5581037710617812,0.75390625,0.79296875,0.5,0.0,1.0,0.9652291770179908,0.8,1.0,0.2,0.0,0.79296875
7479,1,0.7735547694102777,0.5580291482818559,0.76171875,0.79296875,0.5,0.0,1.0,0.0208989508152516,0.8,0.7420966503331025,0.2,0.0,0.79296875
7480,0,0.8392789937877483,0.5580882352941177,0.7392578125,0.7919921875,0.5,0.0,1.0,0.3951572112689112,0.8,0.7798202418939367,0.2,1.0,0.7919921875
7481,1,0.7578697869490651,0.5580136345408367,0.74609375,0.7919921875,0.5,0.0,1.0,0.7299419954525181,0.8,0.0,0.2,1.0,0.7919921875
7482,1,0.7560610856626285,0.5580727078321305,0.7255859375,0.7919921875,0.5,0.0,1.0,0.6332248884676994,0.8,1.0,0.2,0.6696638147389431,0.7919921875
7483,1,0.847773860580402,0.5581317653347588,0.732421875,0.7919921875,0.5,0.0,1.0,0.9735353568143224,0.8,0.598873791657389,0.2,0.16292131724558487,0.7919921875
7484,0,0.7850423763071299,0.5581908070550508,0.740234375,0.7919921875,0.5,0.0,1.0,0.8340268690473125,0.8,0.9395593267134539,0.2,0.48439039591610217,0.7919921875
7485,1,0.7681083377111325,0.5581162324649298,0.748046875,0.7919921875,0.5,0.0,1.0,0.354009736320269,0.8,1.0,0.2,0.2494851756525647,0.7919921875
7486,1,0.6481515465998079,0.558175260486241,0.7265625,0.7919921875,0.5,0.0,1.0,0.4444606255704962,0.8,0.9918942071479294,0.2,0.5856680859529326,0.7919921875
7487,1,0.9286748535899424,0.558234272739415,0.7333984375,0.7919921875,0.5,0.0,1.0,0.9147150264751688,0.8,0.7363863593412248,0.2,0.51497568016647,0.7919921875
7488,1,0.6910401626891924,0.5582932692307693,0.7412109375,0.7919921875,0.5,0.0,1.0,0.9439527635409544,0.8,0.03661999883463263,0.2,0.0,0.7919921875
7489,1,0.7224763586922897,0.5583522499666177,0.7490234375,0.7919921875,0.5,0.0,1.0,0.5025529423634645,0.8,1.0,0.2,0.0,0.7919921875
7490,1,0.816847325862393,0.5584112149532711,0.755859375,0.7919921875,0.5,0.0,1.0,0.0330019125541221,0.8,1.0,0.2,0.0,0.7919921875
7491,0,0.7893455319185829,0.5584701641970364,0.7626953125,0.7919921875,0.5,0.0,1.0,0.8030066722999366,0.8,0.0,0.2,0.015449766726837566,0.7919921875
7492,0,0.6625682652628091,0.5583956219967966,0.7705078125,0.7919921875,0.5,0.0,1.0,0.088558526795523,0.8,0.5470259473400656,0.2,1.0,0.7919921875
7493,1,0.7463558538259112,0.5583210996930469,0.7470703125,0.7919921875,0.5,0.0,1.0,0.5748417310821152,0.8,0.6514781416681834,0.2,1.0,0.7919921875
7494,0,0.7754937006945523,0.558380037363224,0.7255859375,0.7919921875,0.5,0.0,1.0,0.3196754827018615,0.8,0.0,0.2,0.0,0.7919921875
7495,1,0.9192889046466236,0.5583055370246831,0.7333984375,0.7919921875,0.5,0.0,1.0,0.8346928475277154,0.8,0.7680061550525971,0.2,0.1895909071033759,0.7919921875
7496,1,0.7202892036694046,0.5583644610458911,0.712890625,0.791015625,0.5,0.0,1.0,0.8969899394452254,0.8,0.7321564850710768,0.2,0.23989658706963116,0.791015625
7497,1,0.7044972376262851,0.5584233693477391,0.720703125,0.791015625,0.5,0.0,1.0,0.2054022321547276,0.8,0.8872256066679218,0.2,0.0,0.791015625
7498,0,0.8203528381702814,0.5584822619365164,0.728515625,0.791015625,0.5,0.0,1.0,0.3452059733068144,0.8,0.8990590478378206,0.2,0.0,0.791015625
7499,1,0.7456633411660007,0.5584077877050273,0.7353515625,0.7919921875,0.5,0.0,1.0,0.4161008029783695,0.8,0.3732673320078723,0.2,0.4650817911073384,0.7919921875
7500,0,0.7058578224845511,0.5584666666666667,0.7158203125,0.791015625,0.5,0.0,1.0,0.8885125695266719,0.8,0.8645671889330803,0.2,1.0,0.791015625
7501,1,0.8484845704812001,0.5583922143714172,0.72265625,0.791015625,0.5,0.0,1.0,0.803568325096216,0.8,1.0,0.2,0.9075966733841028,0.791015625
7502,1,0.7839127490463996,0.5584510797120767,0.7041015625,0.791015625,0.5,0.0,1.0,0.3822200643093875,0.8,0.2703057353050369,0.2,0.0,0.791015625
7503,0,0.7962924867436562,0.5585099293615887,0.7119140625,0.791015625,0.5,0.0,1.0,0.8964722295247923,0.8,0.0841821421516682,0.2,1.0,0.791015625
7504,0,0.9091506785572104,0.5584355010660981,0.71875,0.791015625,0.5,0.0,1.0,0.2063100379116257,0.8,0.6409779448452486,0.2,0.0,0.791015625
7505,1,0.8052425730146083,0.55836109260493,0.7001953125,0.791015625,0.5,0.0,1.0,0.2137645357553234,0.8,0.0,0.2,1.0,0.791015625
7506,1,0.7551641205884142,0.558419930722089,0.6826171875,0.7900390625,0.5,0.0,1.0,0.5377919078498622,0.8,0.6944040480495831,0.2,0.0,0.7900390625
7507,1,0.6440629267526538,0.5584787531637139,0.6904296875,0.7900390625,0.5,0.0,1.0,0.0615346335457931,0.8,1.0,0.2,0.0,0.7900390625
7508,0,0.6758039677175134,0.5585375599360682,0.6982421875,0.7900390625,0.5,0.0,1.0,0.8594604314380719,0.8,0.3654972078654569,0.2,1.0,0.7900390625
7509,1,0.752883898491845,0.5584631775203089,0.7060546875,0.7900390625,0.5,0.0,1.0,0.9055375906063394,0.8,1.0,0.2,0.4264144747647814,0.7900390625
7510,1,0.7507683655326555,0.5585219707057257,0.6875,0.7900390625,0.5,0.0,1.0,0.1962282489495244,0.8,1.0,0.2,0.39489535179496127,0.7900390625
7511,1,0.6694523425849181,0.5585807482359206,0.6953125,0.7900390625,0.5,0.0,1.0,0.6620695329148518,0.8,1.0,0.2,0.0,0.7900390625
7512,1,0.7584360943278036,0.5586395101171459,0.703125,0.7900390625,0.5,0.0,1.0,0.2401332805740617,0.8,0.4991953589724482,0.2,0.3260642999013198,0.7900390625
7513,1,0.763634100208649,0.5586982563556502,0.7109375,0.7900390625,0.5,0.0,1.0,0.908410053068063,0.8,1.0,0.2,0.0,0.7900390625
7514,1,0.6352974844786227,0.558756986957679,0.7177734375,0.791015625,0.5,0.0,1.0,0.1549775387840734,0.8,1.0,0.2,0.0,0.791015625
7515,0,0.737386874852434,0.5588157019294744,0.7255859375,0.791015625,0.5,0.0,1.0,0.2329892463474844,0.8,0.7009375078432787,0.2,0.5539145104150379,0.791015625
7516,1,0.6427586745875615,0.5587413517828632,0.7333984375,0.791015625,0.5,0.0,1.0,0.4141531622659194,0.8,1.0,0.2,0.0,0.791015625
7517,1,0.6358147787595565,0.5588000532127179,0.712890625,0.7900390625,0.5,0.0,1.0,0.1885002008157306,0.8,0.4183906570271503,0.2,0.0,0.7900390625
7518,1,0.907407474055033,0.5588587390263368,0.720703125,0.7900390625,0.5,0.0,1.0,0.1083927479008196,0.8,1.0,0.2,0.0,0.7900390625
7519,1,0.8566537264548457,0.5589174092299508,0.728515625,0.791015625,0.5,0.0,1.0,0.3329495196429289,0.8,0.7592698758643409,0.2,0.04618842441278845,0.791015625
7520,1,0.5914158965519029,0.5589760638297873,0.7353515625,0.791015625,0.5,0.0,1.0,0.1134168366262839,0.8,1.0,0.2,0.14447533290162662,0.791015625
7521,0,0.6823533292413209,0.5590347028320702,0.7431640625,0.791015625,0.5,0.0,1.0,0.2070817384969865,0.8,0.0,0.2,0.3445292885545275,0.791015625
7522,1,0.7863009556600022,0.5589603828768944,0.75,0.791015625,0.5,0.0,1.0,0.4117364150031664,0.8,1.0,0.2,0.023135865770335134,0.791015625
7523,1,0.74964939829632,0.5590190083743187,0.728515625,0.7900390625,0.5,0.0,1.0,0.0434356122896892,0.8,0.7825068503614333,0.2,0.0,0.7900390625
7524,1,0.7948192939912808,0.5590776182881446,0.736328125,0.791015625,0.5,0.0,1.0,0.5903875423386811,0.8,0.7690370223337296,0.2,0.5604788585085223,0.791015625
7525,1,0.7946336418910941,0.5591362126245847,0.744140625,0.791015625,0.5,0.0,1.0,0.7886450128805854,0.8,1.0,0.2,0.21141889370835762,0.791015625
7526,1,0.8378221809859623,0.5591947913898485,0.7509765625,0.791015625,0.5,0.0,1.0,0.2508456181630575,0.8,0.9232428359122623,0.2,0.45638989270333824,0.791015625
7527,1,0.6403710439982783,0.5592533545901421,0.7578125,0.791015625,0.5,0.0,1.0,0.1789983238581679,0.8,1.0,0.2,0.0,0.791015625
7528,1,0.7899183761411671,0.5593119022316685,0.765625,0.791015625,0.5,0.0,1.0,0.3126785276920214,0.8,1.0,0.2,0.3541727373747102,0.791015625
7529,1,0.8289012300750996,0.5593704343206269,0.7724609375,0.791015625,0.5,0.0,1.0,0.2790244682105915,0.8,0.8926835545284294,0.2,1.0,0.791015625
7530,1,0.6683689076454734,0.5594289508632138,0.779296875,0.791015625,0.5,0.0,1.0,0.3348322138972153,0.8,1.0,0.2,0.0,0.791015625
7531,1,0.8175791052046305,0.5594874518656221,0.7861328125,0.791015625,0.5,0.0,1.0,0.7781740688307685,0.8,0.1913440213338683,0.2,0.0,0.791015625
7532,1,0.915185502428048,0.5595459373340415,0.79296875,0.791015625,0.5,0.0,1.0,0.8754611203161665,0.8,0.7408956340621947,0.2,0.0,0.791015625
7533,0,0.7452591411169063,0.5596044072746582,0.7998046875,0.7919921875,0.5,0.0,1.0,0.569715268407654,0.8,1.0,0.2,0.09311617339676963,0.7919921875
7534,1,0.8277797392214361,0.5595301300769844,0.806640625,0.7919921875,0.5,0.0,1.0,0.2312035755796783,0.8,0.0,0.2,0.33603216476952336,0.7919921875
7535,0,0.7921246354919587,0.5595885865958858,0.7802734375,0.791015625,0.5,0.0,1.0,0.3146527298367544,0.8,0.0,0.2,0.5032238418205963,0.791015625
7536,1,1.0,0.5595143312101911,0.787109375,0.791015625,0.5,0.0,1.0,0.0279763055773085,0.8,0.0,0.2,0.0,0.791015625
7537,1,0.8982808662611416,0.5595727743133873,0.7626953125,0.791015625,0.5,0.0,1.0,0.827457212594907,0.8,0.8716138797690618,0.2,0.30096311047370405,0.791015625
7538,1,0.7704045227602401,0.559631201910321,0.76953125,0.791015625,0.5,0.0,1.0,0.1949647541582156,0.8,1.0,0.2,1.0,0.791015625
7539,0,0.6138986379806408,0.5596896140071628,0.7763671875,0.791015625,0.5,0.0,1.0,0.1274367071952059,0.8,0.9490290268154373,0.2,0.837490227584772,0.791015625
7540,1,0.8473026620476285,0.5596153846153846,0.783203125,0.791015625,0.5,0.0,1.0,0.8546827375144749,0.8,0.0,0.2,0.6812085314311422,0.791015625
7541,1,0.7723242759764068,0.5596737833178623,0.7587890625,0.791015625,0.5,0.0,1.0,0.4011130654880509,0.8,1.0,0.2,0.0,0.791015625
7542,1,0.97621602930197,0.5597321665340759,0.7666015625,0.791015625,0.5,0.0,1.0,0.8889988934180821,0.8,1.0,0.2,0.0,0.791015625
7543,1,0.9795339407164508,0.5597905342701843,0.7734375,0.791015625,0.5,0.0,1.0,0.9815197517382092,0.8,0.859400636358352,0.2,1.0,0.791015625
7544,1,0.9465561958426364,0.5598488865323435,0.7802734375,0.791015625,0.5,0.0,1.0,0.9186790421273324,0.8,0.8008556164002812,0.2,0.47511310933578044,0.791015625
7545,1,0.8399127788406898,0.5599072233267064,0.787109375,0.791015625,0.5,0.0,1.0,0.1004100582136626,0.8,0.010306672140154793,0.2,0.0,0.791015625
7546,1,0.6748309442419818,0.5599655446594222,0.7939453125,0.791015625,0.5,0.0,1.0,0.3332878542852056,0.8,0.0,0.2,0.37143027061760947,0.791015625
7547,1,0.9054370880514462,0.5600238505366371,0.80078125,0.7919921875,0.5,0.0,1.0,0.1313746722512437,0.8,1.0,0.2,0.0,0.7919921875
7548,1,0.7985485130903837,0.5600821409644939,0.8076171875,0.7919921875,0.5,0.0,1.0,0.945096201197403,0.8,1.0,0.2,0.0,0.7919921875
7549,1,0.9367903308777225,0.5601404159491323,0.8134765625,0.7919921875,0.5,0.0,1.0,0.8812671608015641,0.8,0.14673815600367046,0.2,0.9870360426219897,0.7919921875
7550,1,0.76971854690281,0.5601986754966888,0.8203125,0.7919921875,0.5,0.0,1.0,0.7101568358308255,0.8,1.0,0.2,0.31091813622706377,0.7919921875
7551,0,0.6378455354199506,0.5602569196132963,0.826171875,0.7919921875,0.5,0.0,1.0,0.6271438465316543,0.8,0.46397431592544075,0.2,0.1583029925895339,0.7919921875
7552,0,0.6198283146150831,0.5601827330508474,0.8330078125,0.7919921875,0.5,0.0,1.0,0.5287006410577839,0.8,0.9675151563323032,0.2,1.0,0.7919921875
7553,1,0.6888234090335958,0.5601085661326625,0.802734375,0.7919921875,0.5,0.0,1.0,0.0542021693997597,0.8,1.0,0.2,1.0,0.7919921875
7554,1,0.8957406374200787,0.5601667990468626,0.77734375,0.791015625,0.5,0.0,1.0,0.9078464293262232,0.8,0.24650088660973357,0.2,0.0,0.791015625
7555,1,0.652162661398562,0.5602250165453342,0.7841796875,0.791015625,0.5,0.0,1.0,0.1217080501820699,0.8,1.0,0.2,1.0,0.791015625
7556,1,0.7965765370405504,0.5602832186341979,0.791015625,0.7919921875,0.5,0.0,1.0,0.5208426732365381,0.8,1.0,0.2,0.0,0.7919921875
7557,1,0.7286873613023446,0.5603414053195712,0.7978515625,0.7919921875,0.5,0.0,1.0,0.0602267048737653,0.8,0.2709021204463409,0.2,0.0,0.7919921875
7558,1,0.9353493079044324,0.5603995766075681,0.8037109375,0.7919921875,0.5,0.0,1.0,0.9502268746429188,0.8,1.0,0.2,0.0,0.7919921875
7559,1,0.8057628972130133,0.5604577325042995,0.810546875,0.7919921875,0.5,0.0,1.0,0.0988624014194821,0.8,0.6253841951151662,0.2,0.0,0.7919921875
7560,1,0.7029281347783052,0.560515873015873,0.8173828125,0.7919921875,0.5,0.0,1.0,0.4498512319564446,0.8,0.0,0.2,0.0,0.7919921875
7561,1,0.8131971823426553,0.560573998148393,0.8232421875,0.7919921875,0.5,0.0,1.0,0.1831603344066107,0.8,1.0,0.2,0.3182430054092015,0.7919921875
7562,1,0.9276248682439384,0.5606321079079608,0.830078125,0.7919921875,0.5,0.0,1.0,0.1961353518722757,0.8,1.0,0.2,0.0,0.7919921875
7563,1,0.8352135336323436,0.5606902023006743,0.8359375,0.7919921875,0.5,0.0,1.0,0.0762035794966629,0.8,1.0,0.2,0.8768668879872903,0.7919921875
7564,1,0.82620000935447,0.5607482813326282,0.841796875,0.7919921875,0.5,0.0,1.0,0.8888842422238614,0.8,1.0,0.2,0.3321355720515791,0.7919921875
7565,1,0.6452093792013429,0.5608063450099141,0.84765625,0.79296875,0.5,0.0,1.0,0.0618189782427008,0.8,0.0,0.2,0.0,0.79296875
7566,1,0.898582217447994,0.5608643933386201,0.853515625,0.79296875,0.5,0.0,1.0,0.9264716379614168,0.8,0.603982301952091,0.2,0.0,0.79296875
7567,0,0.8164850928947964,0.5609224263248315,0.859375,0.79296875,0.5,0.0,1.0,0.36401207368036,0.8,1.0,0.2,1.0,0.79296875
7568,1,0.8957309577947432,0.5608483086680761,0.8642578125,0.79296875,0.5,0.0,1.0,0.2109507398550434,0.8,0.0,0.2,1.0,0.79296875
7569,1,0.7724327207690431,0.5609063284449729,0.8310546875,0.7919921875,0.5,0.0,1.0,0.0701848907221248,0.8,0.48643351025155535,0.2,0.0,0.7919921875
7570,1,0.7424337076799693,0.5609643328929986,0.8369140625,0.79296875,0.5,0.0,1.0,0.9066188831638649,0.8,0.8598648732984245,0.2,0.0,0.79296875
