time,y,true_probs,constant_0.5,constant_0,constant_1,laplace,k29_epa,k29_poly3,k29_rbf0.01,mix_01_noiseless,mix_01,mix_10_noiseless,mix_10
8338,1,0.8343911825464012,0.5,0.0,1.0,0.1461805971939081,0.767578125,0.7119140625,0.74609375,0.8,0.15515571350399426,0.2,0.6059413314862704
8339,1,0.7887626954192521,0.5,0.0,1.0,0.1462829736211031,0.7783203125,0.728515625,0.748046875,0.8,1.0,0.2,0.22224531231524297
8340,0,0.7987992557835843,0.5,0.0,1.0,0.1462654357990648,0.7890625,0.7451171875,0.75,0.8,1.0,0.2,1.0
8341,1,0.7578245476749297,0.5,0.0,1.0,0.1463677775113881,0.7509765625,0.7001953125,0.7451171875,0.8,0.719681616844508,0.2,0.5496794684869568
8342,1,0.6440744568621228,0.5,0.0,1.0,0.1464700946901594,0.763671875,0.716796875,0.7470703125,0.8,1.0,0.2,0.0
8343,1,0.7062801271795394,0.5,0.0,1.0,0.1465723873441994,0.7744140625,0.7333984375,0.748046875,0.8,1.0,0.2,0.0
8344,1,0.8055949624582449,0.5,0.0,1.0,0.1466746554823247,0.78515625,0.75,0.75,0.8,0.8312628233300513,0.2,0.5682508264079034
8345,0,0.6597468038178902,0.5,0.0,1.0,0.1466570812365205,0.7958984375,0.765625,0.7509765625,0.8,0.8610853127808957,0.2,0.9234633691312815
8346,1,0.8781083354673563,0.5,0.0,1.0,0.1467593147238528,0.7578125,0.716796875,0.7470703125,0.8,0.31787717645730357,0.2,0.0
8347,1,0.8643869662178043,0.5,0.0,1.0,0.1468615237182558,0.76953125,0.7333984375,0.748046875,0.8,0.49022180524277026,0.2,1.0
8348,1,0.8996523991888399,0.5,0.0,1.0,0.1469637082285303,0.7802734375,0.7490234375,0.75,0.8,0.0,0.2,0.46906786002882755
8349,1,0.8446127302700379,0.5,0.0,1.0,0.147065868263473,0.791015625,0.765625,0.7509765625,0.8,1.0,0.2,0.8017225894488855
8350,1,0.6401566922141484,0.5,0.0,1.0,0.1471680038318764,0.80078125,0.7822265625,0.751953125,0.8,0.12608724151016426,0.2,0.0
8351,1,0.8056424307612413,0.5,0.0,1.0,0.1472701149425287,0.8095703125,0.7978515625,0.7529296875,0.8,0.6056009790252248,0.2,1.0
8352,1,0.8692533011349305,0.5,0.0,1.0,0.147372201604214,0.8193359375,0.8125,0.75390625,0.8,0.0,0.2,0.5352592368137905
8353,0,0.7443380207946491,0.5,0.0,1.0,0.14735456068949,0.8271484375,0.828125,0.7548828125,0.8,1.0,0.2,0.2905556880204673
8354,0,0.7177051044381895,0.5,0.0,1.0,0.1473369239976062,0.7880859375,0.763671875,0.751953125,0.8,1.0,0.2,0.0
8355,0,0.6861014989991246,0.5,0.0,1.0,0.1473192915270464,0.7509765625,0.71484375,0.7490234375,0.8,1.0,0.2,0.0
8356,0,0.7249258698733303,0.5,0.0,1.0,0.1473016632762953,0.71484375,0.67578125,0.7451171875,0.8,1.0,0.2,0.0
8357,1,0.8717735435384829,0.5,0.0,1.0,0.1474036850921273,0.6796875,0.642578125,0.7412109375,0.8,1.0,0.2,0.4662751072142396
8358,1,0.8638356695135403,0.5,0.0,1.0,0.1475056824979064,0.6953125,0.6591796875,0.7421875,0.8,0.6211671651102569,0.2,0.0
8359,1,1.0,0.5,0.0,1.0,0.1476076555023923,0.7099609375,0.67578125,0.744140625,0.8,0.40484328409887727,0.2,0.2871699845557776
8360,1,0.8734891123751344,0.5,0.0,1.0,0.1477096041143404,0.724609375,0.6923828125,0.7451171875,0.8,0.4601337932080517,0.2,0.0
8361,1,0.8660148366600182,0.5,0.0,1.0,0.1478115283425018,0.7373046875,0.7080078125,0.74609375,0.8,1.0,0.2,0.0
8362,1,0.9451375624607508,0.5,0.0,1.0,0.1479134281956236,0.75,0.724609375,0.7470703125,0.8,0.7095211745552953,0.2,0.2665307481569282
8363,1,0.8101343011818867,0.5,0.0,1.0,0.1480153036824485,0.76171875,0.7412109375,0.748046875,0.8,0.0,0.2,0.0
8364,1,1.0,0.5,0.0,1.0,0.1481171548117154,0.7734375,0.7578125,0.7490234375,0.8,0.25519292188432774,0.2,1.0
8365,1,1.0,0.5,0.0,1.0,0.1482189815921587,0.7841796875,0.7734375,0.75,0.8,0.8384707409077964,0.2,0.0
8366,1,0.8192485150604432,0.5,0.0,1.0,0.1483207840325086,0.794921875,0.7890625,0.7509765625,0.8,1.0,0.2,0.0
8367,1,0.9544104082913694,0.5,0.0,1.0,0.1484225621414913,0.8046875,0.8046875,0.751953125,0.8,0.7912126903161535,0.2,0.9246784331202231
8368,1,0.9121932596864702,0.5,0.0,1.0,0.1485243159278289,0.8134765625,0.8193359375,0.7529296875,0.8,1.0,0.2,1.0
8369,1,0.9612545025601305,0.5,0.0,1.0,0.1486260454002389,0.822265625,0.833984375,0.75390625,0.8,0.0,0.2,1.0
8370,1,1.0,0.5,0.0,1.0,0.1487277505674352,0.830078125,0.8486328125,0.7548828125,0.8,0.6927548320802008,0.2,0.19238329214853228
8371,1,0.8717494261359648,0.5,0.0,1.0,0.1488294314381271,0.8388671875,0.8623046875,0.755859375,0.8,1.0,0.2,0.021250496208379238
8372,0,0.8443426606016465,0.5,0.0,1.0,0.1488116565149886,0.845703125,0.875,0.7568359375,0.8,0.49448675882955,0.2,1.0
8373,1,1.0,0.5,0.0,1.0,0.1489133030809649,0.806640625,0.796875,0.75390625,0.8,1.0,0.2,0.0
8374,0,0.6789895913004649,0.5,0.0,1.0,0.1488955223880597,0.8154296875,0.8115234375,0.7548828125,0.8,0.0,0.2,0.2733732169062132
8375,1,0.9531787468451988,0.5,0.0,1.0,0.1489971346704871,0.77734375,0.7529296875,0.751953125,0.8,0.0,0.2,0.0
8376,1,0.9517721555261454,0.5,0.0,1.0,0.1490987226930882,0.787109375,0.7685546875,0.7529296875,0.8,0.8759096670508963,0.2,0.06680444200897329
8377,1,0.9279372911214648,0.5,0.0,1.0,0.14920028646455,0.7978515625,0.7841796875,0.75390625,0.8,0.0,0.2,1.0
8378,1,0.9839742880941008,0.5,0.0,1.0,0.1493018259935553,0.806640625,0.7998046875,0.7548828125,0.8,1.0,0.2,1.0
8379,1,0.8505084547930157,0.5,0.0,1.0,0.1494033412887828,0.81640625,0.814453125,0.7548828125,0.8,0.6305131196067205,0.2,0.0
8380,1,0.9792969273862896,0.5,0.0,1.0,0.149504832358907,0.8251953125,0.8291015625,0.755859375,0.8,0.8320036441803755,0.2,0.3875483907413694
8381,1,0.8757497950907855,0.5,0.0,1.0,0.1496062992125984,0.8330078125,0.84375,0.7568359375,0.8,0.0,0.2,1.0
8382,1,0.8571729913590586,0.5,0.0,1.0,0.1497077418585232,0.8408203125,0.857421875,0.7578125,0.8,0.8849742674202532,0.2,0.38832850984359424
8383,1,0.8208841936024104,0.5,0.0,1.0,0.1498091603053435,0.8486328125,0.8701171875,0.7587890625,0.8,1.0,0.2,1.0
8384,0,0.833056406812273,0.5,0.0,1.0,0.1497912939773404,0.85546875,0.8828125,0.759765625,0.8,1.0,0.2,0.4322609685375323
8385,1,0.9193270898132042,0.5,0.0,1.0,0.1498926782733126,0.8154296875,0.802734375,0.7568359375,0.8,0.7763907862205819,0.2,0.0
8386,1,1.0,0.5,0.0,1.0,0.1499940383927507,0.82421875,0.8173828125,0.7578125,0.8,1.0,0.2,0.0
8387,1,1.0,0.5,0.0,1.0,0.1500953743443014,0.83203125,0.83203125,0.7587890625,0.8,0.6227412067347777,0.2,0.7139264566877319
8388,1,1.0,0.5,0.0,1.0,0.1501966861366074,0.83984375,0.845703125,0.759765625,0.8,1.0,0.2,0.8531828269813815
8389,1,0.6475197215176272,0.5,0.0,1.0,0.1502979737783075,0.84765625,0.859375,0.7607421875,0.8,1.0,0.2,0.147436590950199
8390,1,0.9516491478058282,0.5,0.0,1.0,0.150399237278036,0.8544921875,0.8720703125,0.76171875,0.8,0.0,0.2,0.0
8391,1,0.7707060987976191,0.5,0.0,1.0,0.1505004766444232,0.861328125,0.884765625,0.7626953125,0.8,0.09532486090096737,0.2,0.49500949146556517
8392,1,0.8972663851154917,0.5,0.0,1.0,0.1506016918860955,0.8681640625,0.896484375,0.763671875,0.8,0.978416951456923,0.2,0.0
8393,0,0.6695168461735266,0.5,0.0,1.0,0.1505837502978317,0.8740234375,0.9072265625,0.7646484375,0.8,1.0,0.2,0.02733578087948743
8394,1,0.8793436967293226,0.5,0.0,1.0,0.1506849315068493,0.8330078125,0.818359375,0.76171875,0.8,1.0,0.2,0.8541697633238865
8395,0,0.7271865294011712,0.5,0.0,1.0,0.1506669842782277,0.8408203125,0.8330078125,0.7626953125,0.8,0.3242054371544146,0.2,0.24657846709312947
8396,1,0.6795759695377664,0.5,0.0,1.0,0.1507681314755269,0.8017578125,0.7685546875,0.759765625,0.8,0.8520325807004138,0.2,1.0
8397,1,0.8663507907999418,0.5,0.0,1.0,0.1508692545844248,0.810546875,0.7841796875,0.7607421875,0.8,1.0,0.2,0.4055306487372794
8398,0,0.9743300460782588,0.5,0.0,1.0,0.1508512918204548,0.8203125,0.7998046875,0.7607421875,0.8,0.2881462600118676,0.2,0.5218577154166617
8399,0,0.8021848735572208,0.5,0.0,1.0,0.1508333333333333,0.78125,0.7431640625,0.7587890625,0.8,1.0,0.2,0.03072612105291425
8400,1,0.8308627472686353,0.5,0.0,1.0,0.1509344125699321,0.744140625,0.7001953125,0.755859375,0.8,0.9843162066189488,0.2,0.0
8401,1,0.9343514264263434,0.5,0.0,1.0,0.1510354677457748,0.755859375,0.7158203125,0.7568359375,0.8,0.0,0.2,0.0
8402,1,0.5864136665464125,0.5,0.0,1.0,0.1511364988694513,0.767578125,0.732421875,0.7578125,0.8,0.7352734276850941,0.2,0.924587362558013
8403,0,0.7509815667234899,0.5,0.0,1.0,0.1511185149928605,0.779296875,0.748046875,0.7587890625,0.8,0.45949910754387463,0.2,1.0
8404,1,0.605807883272647,0.5,0.0,1.0,0.1512195121951219,0.7421875,0.7041015625,0.755859375,0.8,0.5264306376853399,0.2,0.8529886493807757
8405,1,0.7111456289975246,0.5,0.0,1.0,0.1513204853675945,0.75390625,0.7197265625,0.7568359375,0.8,0.4510708642774834,0.2,0.8234351530842872
8406,1,0.7321925988426227,0.5,0.0,1.0,0.1514214345188533,0.765625,0.736328125,0.7578125,0.8,0.0,0.2,0.019349798687863184
8407,1,0.9535979031132104,0.5,0.0,1.0,0.151522359657469,0.77734375,0.751953125,0.7587890625,0.8,1.0,0.2,0.0
8408,1,0.7831460660322311,0.5,0.0,1.0,0.1516232607920085,0.787109375,0.767578125,0.7587890625,0.8,0.9036836729052902,0.2,0.0
8409,0,0.7961251235726837,0.5,0.0,1.0,0.1516052318668252,0.7978515625,0.783203125,0.759765625,0.8,0.9317196044028236,0.2,0.15044260842682522
8410,0,0.7263809163859938,0.5,0.0,1.0,0.1515872072286291,0.759765625,0.7314453125,0.7578125,0.8,0.0,0.2,0.06753570442449189
8411,1,0.7737866071540521,0.5,0.0,1.0,0.1516880646695197,0.7236328125,0.6904296875,0.755859375,0.8,0.003357678696614963,0.2,1.0
8412,1,0.8471291374154429,0.5,0.0,1.0,0.1517888981338404,0.736328125,0.7060546875,0.755859375,0.8,0.0,0.2,0.0
8413,1,0.7779384048434577,0.5,0.0,1.0,0.1518897076301402,0.7490234375,0.72265625,0.7568359375,0.8,0.46382385542116245,0.2,0.011181610356196997
8414,0,0.7705036080243304,0.5,0.0,1.0,0.1518716577540107,0.7607421875,0.73828125,0.7578125,0.8,1.0,0.2,0.0
8415,1,0.810039847821744,0.5,0.0,1.0,0.151972433460076,0.724609375,0.6962890625,0.755859375,0.8,0.9267104600182574,0.2,0.0
8416,1,0.7004987343156213,0.5,0.0,1.0,0.1520731852203873,0.73828125,0.7119140625,0.755859375,0.8,0.9342785639680762,0.2,0.0
8417,0,0.6437457719257704,0.5,0.0,1.0,0.1520551199809931,0.7509765625,0.7275390625,0.7568359375,0.8,0.8487091494901462,0.2,0.0
8418,0,0.706305011856167,0.5,0.0,1.0,0.1520370590331393,0.71484375,0.6875,0.7548828125,0.8,0.5854814236269813,0.2,0.7410139284588626
8419,1,0.8628375282870127,0.5,0.0,1.0,0.1521377672209026,0.6796875,0.654296875,0.7529296875,0.8,0.6443996684188151,0.2,0.03373142747313376
8420,1,0.7928330136667002,0.5,0.0,1.0,0.1522384514903218,0.6953125,0.669921875,0.75390625,0.8,0.6477504698689363,0.2,0.0
8421,1,0.8318536892984931,0.5,0.0,1.0,0.1523391118499169,0.7099609375,0.685546875,0.75390625,0.8,0.0,0.2,0.0
8422,1,0.8209150819552034,0.5,0.0,1.0,0.1524397483082037,0.724609375,0.7021484375,0.7548828125,0.8,1.0,0.2,0.8972138666493716
8423,1,0.8301599113094101,0.5,0.0,1.0,0.1525403608736942,0.7373046875,0.7177734375,0.7548828125,0.8,1.0,0.2,0.06996416106039333
8424,1,0.869200639137975,0.5,0.0,1.0,0.1526409495548961,0.75,0.7333984375,0.755859375,0.8,1.0,0.2,0.0
8425,0,0.7230187485645255,0.5,0.0,1.0,0.152622834084975,0.76171875,0.7490234375,0.7568359375,0.8,1.0,0.2,0.17406507283144593
8426,1,0.901970069098544,0.5,0.0,1.0,0.1527233891064435,0.7255859375,0.705078125,0.7548828125,0.8,1.0,0.2,1.0
8427,0,0.8502026069491324,0.5,0.0,1.0,0.1527052681537731,0.73828125,0.7216796875,0.7548828125,0.8,0.735476526719669,0.2,0.0
8428,0,0.8616585676670389,0.5,0.0,1.0,0.1526871515007711,0.703125,0.6826171875,0.75390625,0.8,0.46276232191625205,0.2,0.3364228757964307
8429,1,1.0,0.5,0.0,1.0,0.1527876631079478,0.6689453125,0.6494140625,0.751953125,0.8,0.0,0.2,0.45416047364343703
8430,1,1.0,0.5,0.0,1.0,0.1528881508717827,0.685546875,0.6650390625,0.751953125,0.8,0.8838936282975387,0.2,0.06266913182401185
8431,1,0.7827091336332452,0.5,0.0,1.0,0.152988614800759,0.7001953125,0.6806640625,0.7529296875,0.8,0.879323488447073,0.2,0.0
8432,1,0.8719615232977811,0.5,0.0,1.0,0.1530890549033558,0.71484375,0.697265625,0.75390625,0.8,1.0,0.2,0.0
8433,1,0.868703750560297,0.5,0.0,1.0,0.1531894711880483,0.728515625,0.712890625,0.75390625,0.8,1.0,0.2,1.0
8434,1,1.0,0.5,0.0,1.0,0.1532898636633076,0.7412109375,0.728515625,0.7548828125,0.8,0.8370258565257852,0.2,0.4810690702610758
8435,1,0.9262305959245384,0.5,0.0,1.0,0.1533902323376007,0.75390625,0.744140625,0.7548828125,0.8,1.0,0.2,0.395028045689716
8436,1,1.0,0.5,0.0,1.0,0.1534905772193907,0.765625,0.759765625,0.755859375,0.8,0.9457911063670544,0.2,0.3525157561839102
8437,1,0.9622518725469088,0.5,0.0,1.0,0.1535908983171367,0.7763671875,0.775390625,0.755859375,0.8,1.0,0.2,0.0
8438,1,0.9004926650147408,0.5,0.0,1.0,0.1536911956392937,0.787109375,0.791015625,0.7568359375,0.8,0.0,0.2,0.87840001265666
8439,0,0.9315312694231966,0.5,0.0,1.0,0.1536729857819905,0.796875,0.8056640625,0.7578125,0.8,1.0,0.2,1.0
8440,1,0.7731443961015433,0.5,0.0,1.0,0.1537732496149745,0.759765625,0.7490234375,0.755859375,0.8,1.0,0.2,0.6112804523858089
8441,1,0.9636073113884858,0.5,0.0,1.0,0.1538734896943852,0.7705078125,0.7646484375,0.755859375,0.8,1.0,0.2,1.0
8442,1,0.9806707907374316,0.5,0.0,1.0,0.1539737060286628,0.78125,0.7802734375,0.7568359375,0.8,0.3894042944669891,0.2,0.16032082798113048
8443,1,0.9180362030523656,0.5,0.0,1.0,0.1540738986262435,0.7919921875,0.794921875,0.7568359375,0.8,0.5949498525674048,0.2,0.0533407123920302
8444,1,0.9999115784391898,0.5,0.0,1.0,0.1541740674955595,0.8017578125,0.8095703125,0.7578125,0.8,0.5880106955803468,0.2,1.0
8445,1,0.999313066642786,0.5,0.0,1.0,0.154274212645039,0.810546875,0.82421875,0.7587890625,0.8,0.7055575220978921,0.2,0.0
8446,1,0.9972928360181752,0.5,0.0,1.0,0.1543743340831064,0.8203125,0.837890625,0.7587890625,0.8,0.6162378233346719,0.2,1.0
8447,1,1.0,0.5,0.0,1.0,0.1544744318181818,0.828125,0.8515625,0.759765625,0.8,0.8941573087160337,0.2,0.6228322316103876
8448,1,0.8200008658128024,0.5,0.0,1.0,0.1545745058586815,0.8359375,0.8642578125,0.759765625,0.8,0.16298612338888985,0.2,1.0
8449,1,0.8798691857605586,0.5,0.0,1.0,0.1546745562130177,0.84375,0.876953125,0.7607421875,0.8,0.6267920859828661,0.2,0.6061020070294565
8450,1,0.8609226303144423,0.5,0.0,1.0,0.1547745828895988,0.8515625,0.888671875,0.76171875,0.8,1.0,0.2,0.0
8451,1,0.9327684320197666,0.5,0.0,1.0,0.1548745858968291,0.8583984375,0.8994140625,0.76171875,0.8,0.791905693869255,0.2,0.0
8452,1,0.7449319393010547,0.5,0.0,1.0,0.1549745652431089,0.8642578125,0.9091796875,0.7626953125,0.8,0.7798114745856405,0.2,0.8854494188419182
8453,1,0.7945063787312341,0.5,0.0,1.0,0.1550745209368346,0.87109375,0.9189453125,0.763671875,0.8,0.0,0.2,0.0
8454,1,0.7603424130874441,0.5,0.0,1.0,0.1551744529863986,0.876953125,0.927734375,0.763671875,0.8,1.0,0.2,0.31982326239110925
8455,1,0.8504752881392046,0.5,0.0,1.0,0.1552743614001892,0.8828125,0.9365234375,0.7646484375,0.8,1.0,0.2,0.0
8456,0,0.8259936489207524,0.5,0.0,1.0,0.1552560009459619,0.8876953125,0.943359375,0.765625,0.8,0.5595091128118566,0.2,1.0
8457,1,0.7614176478780846,0.5,0.0,1.0,0.1553558760936391,0.8466796875,0.84375,0.763671875,0.8,0.0,0.2,0.0
8458,1,0.5162667879059859,0.5,0.0,1.0,0.1554557276273791,0.853515625,0.8564453125,0.763671875,0.8,1.0,0.2,0.15611393550621888
8459,1,0.7376542410791747,0.5,0.0,1.0,0.1555555555555555,0.8603515625,0.869140625,0.7646484375,0.8,1.0,0.2,1.0
8460,0,0.5788749070007789,0.5,0.0,1.0,0.1555371705472166,0.8671875,0.880859375,0.765625,0.8,0.5923925309058833,0.2,0.0
8461,1,0.7500010402833702,0.5,0.0,1.0,0.1556369652564405,0.8271484375,0.8046875,0.7626953125,0.8,1.0,0.2,0.0
8462,1,0.7200347229124282,0.5,0.0,1.0,0.1557367363818976,0.8349609375,0.818359375,0.763671875,0.8,0.19112521150355044,0.2,0.0
8463,0,0.7997575231674972,0.5,0.0,1.0,0.1557183364839319,0.8427734375,0.8330078125,0.7646484375,0.8,0.5008053905890445,0.2,0.0
8464,1,0.765632256186433,0.5,0.0,1.0,0.1558180744240992,0.8037109375,0.7705078125,0.7626953125,0.8,1.0,0.2,0.14543806964595862
8465,1,0.6988935286311089,0.5,0.0,1.0,0.1559177888022679,0.8125,0.78515625,0.7626953125,0.8,0.0,0.2,1.0
8466,1,0.8149395549064217,0.5,0.0,1.0,0.1560174796267863,0.8212890625,0.7998046875,0.763671875,0.8,0.7757910226683163,0.2,0.0
8467,0,0.5899868115495814,0.5,0.0,1.0,0.1559990552668871,0.830078125,0.814453125,0.7646484375,0.8,0.0,0.2,0.0
8468,1,0.7005837179152933,0.5,0.0,1.0,0.1560987129531231,0.791015625,0.7568359375,0.7626953125,0.8,1.0,0.2,0.0
8469,0,0.5740398732544882,0.5,0.0,1.0,0.1560802833530106,0.80078125,0.7724609375,0.7626953125,0.8,0.0,0.2,1.0
8470,1,0.6903110387559198,0.5,0.0,1.0,0.1561799079211427,0.7626953125,0.7236328125,0.7607421875,0.8,0.781410839536745,0.2,0.17851109199416904
8471,1,0.7753360641856613,0.5,0.0,1.0,0.1562795089707271,0.7744140625,0.7392578125,0.76171875,0.8,0.0,0.2,0.22711483787312045
8472,0,0.6498922390154412,0.5,0.0,1.0,0.1562610645580077,0.78515625,0.7548828125,0.76171875,0.8,1.0,0.2,0.7094251422095736
8473,1,0.7952690600675434,0.5,0.0,1.0,0.1563606325230115,0.748046875,0.7109375,0.7607421875,0.8,0.7158691393058432,0.2,0.24892394562138992
8474,1,0.6181486239662095,0.5,0.0,1.0,0.1564601769911504,0.759765625,0.7265625,0.7607421875,0.8,0.7834929090260869,0.2,0.0
8475,1,0.7175886789441984,0.5,0.0,1.0,0.1565596979707409,0.771484375,0.7412109375,0.76171875,0.8,0.6889822121138909,0.2,0.0
8476,1,0.7077901475495268,0.5,0.0,1.0,0.1566591954700955,0.7822265625,0.7568359375,0.76171875,0.8,1.0,0.2,0.7571970438640703
8477,1,1.0,0.5,0.0,1.0,0.156758669497523,0.7919921875,0.7724609375,0.7626953125,0.8,0.18380678503653258,0.2,0.27244666183070204
8478,1,0.6970718289613886,0.5,0.0,1.0,0.156858120061328,0.8017578125,0.787109375,0.7626953125,0.8,0.0,0.2,0.1219521458220926
8479,1,0.7856058638153038,0.5,0.0,1.0,0.1569575471698113,0.810546875,0.8017578125,0.763671875,0.8,0.0,0.2,1.0
8480,1,0.9199114027319548,0.5,0.0,1.0,0.1570569508312699,0.8203125,0.81640625,0.7646484375,0.8,1.0,0.2,0.0
8481,1,0.9686386211372856,0.5,0.0,1.0,0.1571563310539967,0.828125,0.830078125,0.7646484375,0.8,0.9265847712074697,0.2,0.0
8482,0,0.7270818842226646,0.5,0.0,1.0,0.1571378050218083,0.8359375,0.84375,0.765625,0.8,0.46433525383663193,0.2,0.0
8483,1,0.934955020956909,0.5,0.0,1.0,0.1572371522866572,0.796875,0.7783203125,0.763671875,0.8,0.0,0.2,0.8342253663313952
8484,1,0.8313466691705423,0.5,0.0,1.0,0.1573364761343547,0.806640625,0.79296875,0.7646484375,0.8,0.9741526519754719,0.2,0.5402197260473399
8485,1,0.8335496847198753,0.5,0.0,1.0,0.1574357765731793,0.8154296875,0.8076171875,0.7646484375,0.8,0.12725004295522913,0.2,0.31900310421869316
8486,1,1.0,0.5,0.0,1.0,0.1575350536114056,0.82421875,0.822265625,0.765625,0.8,1.0,0.2,0.21504933288303632
8487,1,0.9101527188590114,0.5,0.0,1.0,0.1576343072573044,0.83203125,0.8359375,0.7666015625,0.8,1.0,0.2,0.4071541189172118
8488,1,0.8958668262123815,0.5,0.0,1.0,0.1577335375191424,0.83984375,0.8486328125,0.7666015625,0.8,0.5391726284726384,0.2,0.07952065801516028
8489,1,1.0,0.5,0.0,1.0,0.1578327444051825,0.84765625,0.861328125,0.767578125,0.8,1.0,0.2,0.3878370391033912
8490,1,0.9671144735927866,0.5,0.0,1.0,0.1579319279236839,0.8544921875,0.8740234375,0.7685546875,0.8,0.5524948872810302,0.2,0.0
8491,1,1.0,0.5,0.0,1.0,0.1580310880829015,0.861328125,0.884765625,0.76953125,0.8,0.4700005858951814,0.2,0.0
8492,1,1.0,0.5,0.0,1.0,0.1581302248910867,0.8681640625,0.896484375,0.7705078125,0.8,1.0,0.2,0.09566266307078755
8493,1,1.0,0.5,0.0,1.0,0.1582293383564869,0.8740234375,0.90625,0.771484375,0.8,1.0,0.2,0.7156325856734638
8494,1,1.0,0.5,0.0,1.0,0.1583284284873455,0.8798828125,0.916015625,0.7724609375,0.8,0.7970764288500847,0.2,1.0
8495,1,0.875473564164701,0.5,0.0,1.0,0.158427495291902,0.884765625,0.9248046875,0.7744140625,0.8,1.0,0.2,0.6894245406490964
8496,1,0.9689140261710149,0.5,0.0,1.0,0.1585265387783923,0.890625,0.9326171875,0.7763671875,0.8,1.0,0.2,0.0
8497,1,1.0,0.5,0.0,1.0,0.1586255589550482,0.8955078125,0.9404296875,0.7783203125,0.8,0.39502690365375154,0.2,0.0
8498,1,1.0,0.5,0.0,1.0,0.1587245558300976,0.900390625,0.947265625,0.78125,0.8,0.6588604331061976,0.2,0.0
8499,1,0.8208891494693534,0.5,0.0,1.0,0.1588235294117647,0.904296875,0.953125,0.7861328125,0.8,1.0,0.2,0.0
8500,1,0.8886588630631395,0.5,0.0,1.0,0.1589224797082696,0.9091796875,0.958984375,0.7900390625,0.8,1.0,0.2,0.19027828558055462
8501,1,1.0,0.5,0.0,1.0,0.1590214067278287,0.9130859375,0.9638671875,0.7939453125,0.8,0.6063844770328556,0.2,0.25068269976251706
8502,1,0.9947846545069688,0.5,0.0,1.0,0.1591203104786546,0.9169921875,0.96875,0.7958984375,0.8,1.0,0.2,1.0
8503,1,0.9668610990597236,0.5,0.0,1.0,0.1592191909689558,0.9208984375,0.97265625,0.7978515625,0.8,0.2099940717050497,0.2,1.0
8504,1,0.9665650381719708,0.5,0.0,1.0,0.1593180482069371,0.9248046875,0.9755859375,0.7998046875,0.8,0.9246833334277167,0.2,0.0
8505,1,1.0,0.5,0.0,1.0,0.1594168822007994,0.927734375,0.978515625,0.8017578125,0.8,0.21542419855799144,0.2,0.0
8506,1,1.0,0.5,0.0,1.0,0.1595156929587398,0.9306640625,0.9814453125,0.8037109375,0.8,1.0,0.2,0.0
8507,1,1.0,0.5,0.0,1.0,0.1596144804889515,0.9345703125,0.984375,0.8056640625,0.8,0.0,0.2,0.0
8508,0,0.8684088284016914,0.5,0.0,1.0,0.159595722176519,0.9375,0.986328125,0.8076171875,0.8,1.0,0.2,0.6726126140857269
8509,1,1.0,0.5,0.0,1.0,0.1596944770857814,0.89453125,0.8701171875,0.80078125,0.8,0.0,0.2,0.0
8510,1,1.0,0.5,0.0,1.0,0.1597932087886265,0.8994140625,0.8818359375,0.802734375,0.8,0.0,0.2,1.0
8511,1,0.852880588174939,0.5,0.0,1.0,0.159891917293233,0.904296875,0.892578125,0.8037109375,0.8,0.5946099911871349,0.2,0.41169552373276763
8512,1,0.9592048057887984,0.5,0.0,1.0,0.1599906026077763,0.908203125,0.90234375,0.8046875,0.8,1.0,0.2,0.0
8513,1,0.9441640590332266,0.5,0.0,1.0,0.1600892647404275,0.912109375,0.9130859375,0.806640625,0.8,0.1267831309256462,0.2,1.0
8514,1,1.0,0.5,0.0,1.0,0.160187903699354,0.9169921875,0.921875,0.8076171875,0.8,1.0,0.2,0.10279019770375109
8515,1,1.0,0.5,0.0,1.0,0.1602865194927195,0.919921875,0.9296875,0.8095703125,0.8,1.0,0.2,0.0
8516,0,0.784759414599709,0.5,0.0,1.0,0.1602676998943289,0.923828125,0.9375,0.810546875,0.8,0.5152217202986114,0.2,0.3990896225290518
8517,1,0.746411213469206,0.5,0.0,1.0,0.1603662831650622,0.8818359375,0.8427734375,0.8056640625,0.8,0.0,0.2,1.0
8518,1,0.5990665556385013,0.5,0.0,1.0,0.1604648432914661,0.8876953125,0.85546875,0.806640625,0.8,0.0,0.2,1.0
8519,1,0.9108385950825671,0.5,0.0,1.0,0.1605633802816901,0.892578125,0.8671875,0.8076171875,0.8,1.0,0.2,0.16092442767050164
8520,1,0.7521337450655522,0.5,0.0,1.0,0.1606618941438798,0.8974609375,0.87890625,0.80859375,0.8,0.7968811906734565,0.2,0.7129523431903557
8521,1,0.8261568195530347,0.5,0.0,1.0,0.1607603848861769,0.90234375,0.890625,0.8095703125,0.8,0.0,0.2,0.1826270243506463
8522,1,0.7894771601821559,0.5,0.0,1.0,0.1608588525167194,0.90625,0.9013671875,0.8115234375,0.8,1.0,0.2,0.0
8523,0,0.6404948587518933,0.5,0.0,1.0,0.1608399812294697,0.9111328125,0.9111328125,0.8125,0.8,1.0,0.2,0.0
8524,0,0.8334010884009974,0.5,0.0,1.0,0.1608211143695014,0.869140625,0.826171875,0.8076171875,0.8,0.36827452307126385,0.2,0.901668037599749
8525,0,0.7534296497170767,0.5,0.0,1.0,0.1608022519352568,0.8291015625,0.7666015625,0.8037109375,0.8,1.0,0.2,0.3983153870809235
